type,symbol,exchangeId,localSymbol,description,conid,underConid,isin,cusip,currency,country,isPrimeExchId,isNewPdt,assocEntityId,fcConid
STK,ARU,CHIXAU,ARU,ARAFURA RARE EARTHS LTD,44188332,,AU000000ARU5,Q0461Y117,AUD,AU,,F,e1438625,1
STK,ARV,ASXCEN,ARV,ARTEMIS RESOURCES LTD,44188338,,AU000000ARV3,Q05532298,AUD,AU,,F,e1438626,1
STK,ARX,ASX,ARX,AROA BIOSURGERY LTD,525520667,,NZARXE0001S1,Q05263118,AUD,AU,T,F,e3926985,1
STK,AS1,CHIXAU,AS1,ASARA RESOURCES LTD,674100531,,AU0000315624,Q4134W326,AUD,AU,,F,e1430687,1
STK,AS2,ASX,AS2,ASKARI METALS LTD,500998690,,AU0000153256,Q0R744105,AUD,AU,T,F,e4384743,1
# STK,AS2N,CHIXAU,AS2N,ASKARI METALS LTD-NEW SHARES,832430813,,AU0000423808,Q0R744170,AUD,AU,,F,e4384743,1
STK,ASB,ASXCEN,ASB,AUSTAL LTD,14062050,,AU000000ASB3,Q07106109,AUD,AU,,F,e1442169,1
STK,ASG,ASX,ASG,AUTOSPORTS GROUP LTD,255582314,,AU000000ASG2,Q1210F102,AUD,AU,T,F,e3236552,1
STK,ASH,ASXCEN,ASH,ASHLEY SERVICES GROUP LTD,164667682,,AU000000ASH0,Q05605110,AUD,AU,,F,e2620856,1
STK,ASK,ASX,ASK,ABACUS STORAGE KING,645668672,,AU0000286213,Q0R11R100,AUD,AU,T,F,e5293279,1
STK,ASL,CHIXAU,ASL,ANDEAN SILVER LTD,714996801,,AU0000343253,Q6253V153,AUD,AU,,F,e4496364,1
STK,ASM,CHIXAU,ASM,AUSTRALIAN STRATEGIC MATERIA,437083937,,AU0000094153,Q107KZ105,AUD,AU,,F,e3934875,1
# STK,ASMN,ASXCEN,ASMN,AUSTRALIAN STRATE-NEW SHARES,484248897,,AU0000142044,,AUD,AU,,F,e3934875,1
STK,ASN,ASX,ASN,ANSON RESOURCES LTD,218311180,,AU000000ASN8,Q04225100,AUD,AU,T,F,e1607581,1
STK,ASP,ASXCEN,ASP,ASPERMONT LTD,14061983,,AU000000ASP3,Q05691128,AUD,AU,,F,e1442170,1
STK,ASQ,ASX,ASQ,AUSTRALIAN SILICA QUARTZ GRP,392559209,,AU0000066169,Q1R79X104,AUD,AU,T,F,e1445578,1
STK,ASV,ASXCEN,ASV,ASSET VISION CO LTD,663345747,,AU0000303216,Q39696143,AUD,AU,,F,e1685053,1
STK,ASX,CHIXAU,ASX,ASX LTD,4354508,,AU000000ASX7,Q0604U105,AUD,AU,,F,e1442173,1
STK,AT1,ASX,AT1,ATOMO DIAGNOSTICS LTD,417430926,,AU0000080327,Q0611N102,AUD,AU,T,F,e3781687,1
STK,ATA,ASXCEN,ATA,ATTURRA LTD,534221145,,AU0000190308,Q0646W101,AUD,AU,,F,e4603887,1
STK,ATC,ASXCEN,ATC,ALTECH BATTERIES LTD,173358925,,AU000000ATC9,Q02663153,AUD,AU,,F,e1594610,1
STK,ATG,ASX,ATG,ARTICORE GROUP LTD,663875912,,AU0000303976,Q80529136,AUD,AU,T,F,e3118212,1
STK,ATH,ASX,ATH,ALTERITY THERAPEUTICS LTD,360724590,,AU0000043945,Q02676106,AUD,AU,T,F,e1394983,1
STK,ATM,CHIXAU,ATM,ANEKA TAMBANG TBK-CDI,14061887,,AU000000ATM8,Y7116R125,AUD,AU,,F,e1436141,1
STK,ATP,ASX,ATP,ATLAS PEARLS LTD,14062007,,AU000000ATP1,Q06113106,AUD,AU,T,F,e1395346,1
STK,ATR,CHIXAU,ATR,ASTRON LTD,14061993,,AU000000ATR7,Q0585B118,AUD,AU,,F,e6060506,1
STK,ATS,CHIXAU,ATS,AUSTRALIS OIL & GAS LTD,241886180,,AU000000ATS5,Q11617109,AUD,AU,,F,e3185887,1
STK,ATT,ASXCEN,ATT,ALTITUDE MINERALS LTD,801780994,,AU0000407611,Q2849D161,AUD,AU,,F,e4476516,1
STK,ATV,CHIXAU,ATV,ACTIVEPORT GROUP LTD,521928231,,AU0000171910,Q0098M106,AUD,AU,,F,e4522294,1
STK,ATX,ASX,ATX,AMPLIA THERAPEUTICS LTD,332782192,,AU0000023822,Q0343V109,AUD,AU,T,F,e1686290,1
STK,AU1,ASX,AU1,AGENCY GROUP AUSTRALIA LTD,258999697,,AU000000AU12,Q0708K102,AUD,AU,T,F,e1447443,1
STK,AUA,ASXCEN,AUA,AUDEARA LTD,491373731,,AU0000145807,Q06249108,AUD,AU,,F,e4317810,1
STK,AUB,CHIXAU,AUB,AUB GROUP LTD,44187865,,AU000000AUB9,Q0647P113,AUD,AU,,F,e1438571,1
STK,AUC,ASXCEN,AUC,AUSGOLD LTD,70961940,,AU000000AUC7,Q07063102,AUD,AU,,F,e1592179,1
STK,AUE,CHIXAU,AUE,AURUM RESOURCES LTD,522982352,,AU0000173478,Q06981106,AUD,AU,,F,e4537495,1
STK,AUG,ASX,AUG,AUGUSTUS MINERALS LTD,633085450,,AU0000276453,Q0660V104,AUD,AU,T,F,e5217110,1
STK,AUI,ASXCEN,AUI,AUSTRALIAN UNITED INVESTMENT,14062170,,AU000000AUI4,Q11176114,AUD,AU,,F,e1442179,1
STK,AUK,ASXCEN,AUK,AUMAKE LTD,458867118,,AU0000123432,Q0R81T101,AUD,AU,,F,e1639545,1
# STK,AUN,CHIXAU,AUN,AURUMIN LTD,459432742,,AU0000110850,Q06980108,AUD,AU,,F,e4113654,1
# STK,AUNR,ASXCEN,AUNR,AURUMIN LTD - RTS,538053506,,AU0000199556,,AUD,AU,,F,e4113654,1
STK,AUQ,CHIXAU,AUQ,ALARA RESOURCES LTD,44492192,,AU000000AUQ7,Q0170F102,AUD,AU,,F,e1440003,1
# STK,AUQN,ASX,AUQN,ALARA RESOURCES L-NEW SHARES,740890285,,AU0000360547,Q0170F243,AUD,AU,T,F,e1440003,1
STK,AUR,CHIXAU,AUR,AURIS MINERALS LTD,275204479,,AU000000AUR5,Q0674Z109,AUD,AU,,F,e1439141,1
STK,AUV,ASX,AUV,AURAVELLE METALS LTD,813323641,,AU0000418154,Q8506K141,AUD,AU,T,F,e1442725,1
STK,AUZ,CHIXAU,AUZ,AUSTRALIAN MINES LTD,44188369,,AU000000AUZ8,Q10080176,AUD,AU,,F,e1438634,1
STK,AV1,ASXCEN,AV1,ADVERITAS LTD,344777223,,AU0000033946,Q01420100,AUD,AU,,F,e1663290,1
# STK,AV1NA,ASX,AV1NA,ADVERITAS LTD-NEW,525629717,,AU0000180184,,AUD,AU,T,F,e1663290,1
STK,AVA,ASX,AVA,AVA RISK GROUP LTD,317718342,,AU0000010845,Q1R149105,AUD,AU,T,F,e2826412,1
STK,AVD,ASX,AVD,AVADA GROUP LTD,533556932,,AU0000187932,Q1214F108,AUD,AU,T,F,e4599423,1
STK,AVE,ASXCEN,AVE,AVECHO BIOTECHNOLOGY LTD,368290132,,AU0000047441,Q1R25D103,AUD,AU,,F,e1439181,1
STK,AVG,ASXCEN,AVG,AUSTRALIAN VINTAGE LTD,48955754,,AU000000AVG6,Q1121N137,AUD,AU,,F,e1442528,1
STK,AVH,CHIXAU,AVH,AVITA MEDICAL INC - CDI,52187946,,AU000000AVH4,U0576A108,AUD,AU,,F,e3873934,1
# STK,AVL,ASX,AVLDA,AUSTRALIAN VANADIUM LTD,825423651,,AU0000428138,,AUD,AU,T,F,e1423204,1
STK,AVM,ASXCEN,AVM,ADVANCE METALS LTD,567334070,,AU0000227720,Q7198A122,AUD,AU,,F,e1447538,1
STK,AVR,ASX,AVR,ANTERIS TECHNOLOGIES GLO-CDI,423502806,,AU0000088841,Q0425E108,AUD,AU,T,F,e5818487,1
# STK,AVRN,ASX,AVRN,ANTERIS TECHNOLOGIES LTD-NEW,535271142,,AU0000192692,,AUD,AU,T,F,e1438655,1
STK,AVW,ASX,AVW,AVIRA RESOURCES LTD,262961103,,AU000000AVW3,Q1225J107,AUD,AU,T,F,e1664026,1
STK,AW1,ASX,AW1,AMERICAN WEST METALS LTD,531960992,,AU0000187239,Q0320U108,AUD,AU,T,F,e4590305,1
STK,AWJ,ASXCEN,AWJ,AURIC MINING LTD,470958845,,AU0000121113,Q06868105,AUD,AU,,F,e4199760,1
# STK,AWVNA,ASX,AWVNA,ANOVA METALS LTD-NEW SHARES,416177645,,AU0000080046,Q0404A135,AUD,AU,T,F,e1627469,1
STK,AX1,CHIXAU,AX1,ACCENT GROUP LTD,297882912,,AU000000AX19,Q0R618101,AUD,AU,,F,e1439191,1
STK,AX8,ASXCEN,AX8,ACCELERATE RESOURCES LTD,306885141,,AU000000AX84,Q0R619109,AUD,AU,,F,e3278287,1
STK,AXE,ASX,AXE,ARCHER MATERIALS LTD,45665137,,AU000000AXE7,Q0498Z103,AUD,AU,T,F,e1443715,1
STK,AXI,ASX,AXI,AXIOM PROPERTIES LIMITED,14062221,,AU000000AXI8,Q1235F103,AUD,AU,T,F,e1442188,1
STK,AXL,CHIXAU,AXL,AXEL REE LTD,717304925,,AU0000336018,Q1237Z107,AUD,AU,,F,e5679835,1
STK,AXN,ASXCEN,AXN,ALLIANCE NICKEL LTD,610715922,,AU0000265381,Q41751282,AUD,AU,,F,e1442388,1
STK,AXP,ASX,AXP,AXP ENERGY LTD,501768497,,AU0000162950,Q1R39C125,AUD,AU,T,F,e1438610,1
STK,AYA,ASXCEN,AYA,ARTRYA LTD,528916096,,AU0000182412,Q05539103,AUD,AU,,F,e4570741,1
STK,AYM,ASX,AYM,AUSTRALIA UNITED MINING LTD,94424355,,AU000000AYM8,Q0267N117,AUD,AU,T,F,e1635314,1
STK,AYT,ASX,AYT,AUSTIN METALS LTD,530888045,,AU0000193682,Q8501H101,AUD,AU,T,F,e1628744,1
# STK,AYUHB,ASX,AYUHB,AUSTRALIAN UNITY LTD - SIMPLE BOND 15-12-20,258291664,,AU0000AYUHB2,,AUD,AU,T,F,e3240088,1
STK,AZ9,ASX,AZ9,ASIAN BATTERY METALS PLC-CDI,712111541,,AU0000340143,G061A8106,AUD,AU,T,F,e3266353,1
STK,AZI,CHIXAU,AZI,ALTAMIN LTD,298212875,,AU000000AZI3,Q02664102,AUD,AU,,F,e1592943,1
STK,AZJ,ASX,AZJ,AURIZON HOLDINGS LTD,118158558,,AU000000AZJ1,Q0695Q104,AUD,AU,T,F,e1617797,1
STK,AZY,CHIXAU,AZY,ANTIPA MINERALS LTD,87278785,,AU000000AZY0,Q0425J297,AUD,AU,,F,e1626045,1
STK,B4P,ASX,B4P,BEFOREPAY GROUP LTD,538053481,,AU0000190803,Q1402L107,AUD,AU,T,F,e4634867,1
STK,BAP,ASX,BAP,BAPCOR LTD,149638935,,AU000000BAP9,Q1921R106,AUD,AU,T,F,e1692164,1
STK,BAS,ASX,BAS,BASS OIL LTD,44187872,,AU000000BAS3,Q1931X127,AUD,AU,T,F,e1438573,1
# STK,BASNE,ASX,BASNE,BASS OIL LTD-NEW SHARES,570642142,,AU0000224974,,AUD,AU,T,F,e1438573,1
STK,BB1,CHIXAU,BB1,BLINKLAB LTD,694703225,,AU0000322851,Q1627D104,AUD,AU,,F,e5566304,1
STK,BBC,ASXCEN,BBC,BNK BANKING CORP LTD,358040639,,AU0000041857,Q1R29B103,AUD,AU,,F,e1652615,1
# STK,BBCN,ASXCEN,BBCN,BNK BANKING CORP LTD,411110513,,AU0000078990,,AUD,AU,,F,e1652615,1
STK,BBL,ASXCEN,BBL,BRISBANE BRONCOS LTD,141560455,,AU000000BBL6,Q17955107,AUD,AU,,F,e1442192,1
STK,BBN,ASX,BBN,BABY BUNTING GROUP LTD,209462817,,AU000000BBN2,Q1380X107,AUD,AU,T,F,e2953828,1
STK,BBT,CHIXAU,BBT,BETR ENTERTAINMENT LTD,500243985,,AU0000157075,Q1624R106,AUD,AU,,F,e4378640,1
STK,BC8,ASX,BC8,BLACK CAT SYNDICATE LTD,304949994,,AU000000BC88,Q1R287103,AUD,AU,T,F,e3277569,1
STK,BCA,ASXCEN,BCA,BLACK CANYON LTD,489110446,,AU0000141293,Q1R288101,AUD,AU,,F,e4302891,1
STK,BCB,CHIXAU,BCB,BOWEN COKING COAL LTD,288645097,,AU000000BCB5,Q1718W102,AUD,AU,,F,e1439138,1
STK,BCC,ASXCEN,BCC,BEAM COMMUNICATIONS HOLDINGS,343346825,,AU0000031395,Q1398W109,AUD,AU,,F,e1442759,1
STK,BCI,ASXCEN,BCI,BCI MINERALS LTD,44188412,,AU000000BCI0,Q1387K108,AUD,AU,,F,e1438644,1
STK,BCK,ASX,BCK,BROCKMAN MINING LTD,114521534,,BMG1739E1084,G1739E108,AUD,AU,T,F,e1431763,1
STK,BCM,CHIXAU,BCM,BRAZILIAN CRITICAL MINERALS,674100525,,AU0000315533,Q1383G184,AUD,AU,,F,e1438703,1
STK,BCN,ASX,BCN,BEACON MINERALS LTD,44187882,,AU000000BCN0,Q1396K107,AUD,AU,T,F,e1438575,1
# STK,BDG,CHIXAU,BDG,BLACK DRAGON GOLD CORP-CDI,331536615,,AU0000019465,C1026E104,AUD,AU,,F,e1449258,1
STK,BDM,ASXCEN,BDM,BURGUNDY DIAMOND MINES LTD,456487780,,AU0000118994,Q18980104,AUD,AU,,F,e1663920,1
STK,BDX,CHIXAU,BDX,BCAL DIAGNOSTICS LTD,503643369,,AU0000160921,Q1383K102,AUD,AU,,F,e4403234,1
STK,BEL,ASX,BEL,BENTLEY CAPITAL LTD,45207085,,AU000000BEL0,Q14774105,AUD,AU,T,F,e1443083,1
STK,BEN,ASXCEN,BEN,BENDIGO AND ADELAIDE BANK,13902720,,AU000000BEN6,Q1458B102,AUD,AU,,F,e1442197,1
STK,BENHB,ASXCEN,BENHB,BENDIGO AND ADELAIDE BA-NOTE,110706735,,AU0000BENHB7,Q1457LAF8,AUD,AU,,F,e1442197,1
# STK,BENPD,ASX,BENPD,BENDIGO AND ADELAIDE BK,123981841,,AU0000BENPD6,Q1242K103,AUD,AU,T,F,e1651053,1
STK,BENPH,CHIXAU,BENPH,BENDIGO AND ADELAIDE BK,458213415,,AU0000113839,,AUD,AU,,F,e1651053,1
STK,BENPI,ASXCEN,BENPI,BENDIGO AUS FRN,693591540,,AU0000323230,,AUD,AU,,F,e5558896,1
STK,BEO,CHIXAU,BEO,BEONIC LTD,667361313,,AU0000306292,Q8513N153,AUD,AU,,F,e1438793,1
STK,BET,ASX,BET,BETMAKERS TECHNOLOGY GROUP L,372705235,,AU0000050585,Q14884102,AUD,AU,T,F,e2991762,1
# STK,BEXN,ASX,BEXN,BIKEEXCHANGE LTD-NEW,569346221,,AU0000224651,,AUD,AU,T,F,e4195217,1
STK,BEZ,ASXCEN,BEZ,BESRA GOLD INC-CDI,519270955,,AU0000150351,C0980Y106,AUD,AU,,F,e1396421,1
STK,BFG,CHIXAU,BFG,BELL FINANCIAL GROUP LTD,47602519,,AU000000BFG7,Q14189106,AUD,AU,,F,e1447294,1
STK,BFL,ASXCEN,BFL,BSP FINANCIAL GROUP LTD,493411340,,PG000A2PEAQ9,Y01337107,AUD,AU,,F,e4329631,1
STK,BGA,ASX,BGA,BEGA CHEESE LTD,93033793,,AU000000BGA8,Q14034104,AUD,AU,T,F,e1633815,1
STK,BGD,ASXCEN,BGD,BARTON GOLD HOLDINGS LTD,499581038,,AU0000153215,Q1345K109,AUD,AU,,F,e4372479,1
STK,BGE,ASXCEN,BGE,BRIDGE SAAS LTD,589622901,,AU0000235418,Q17749104,AUD,AU,,F,e4955238,1
STK,BGL,ASX,BGL,BELLEVUE GOLD LTD,327301423,,AU0000019374,Q1422R118,AUD,AU,T,F,e1438723,1
STK,BGP,ASX,BGP,BRISCOE GROUP LTD,282843248,,NZBGRE0001S4,Q17964109,AUD,AU,T,F,e3259740,1
STK,BGT,CHIXAU,BGT,BIO-GENE TECHNOLOGY LTD,297882942,,AU000000BGT8,Q1506Q101,AUD,AU,,F,e3272128,1
STK,BHD,ASX,BHD,BENJAMIN HORNIGOLD LTD,275925660,,AU000000BHD0,Q14712105,AUD,AU,T,F,e3253274,1
STK,BHM,ASX,BHM,BROKEN HILL MINES LTD,799355958,,AU0000405987,Q2833R192,AUD,AU,T,F,e4873177,1
STK,BHP,ASXCEN,BHP,BHP GROUP LTD,4036812,,AU000000BHP4,Q1498M100,AUD,AU,,F,e1444523,1
STK,BIM,ASX,BIM,BINDI METALS LTD,570064244,,AU0000217580,Q1501J102,AUD,AU,T,F,e4834578,1
STK,BIO,ASX,BIO,BIOME AUSTRALIA LTD,529124592,,AU0000184137,Q1503T108,AUD,AU,T,F,e4572244,1
STK,BIS,ASX,BIS,BISALLOY STEEL GROUP LTD,55764182,,AU000000BIS6,Q1506W140,AUD,AU,T,F,e1438608,1
STK,BIT,CHIXAU,BIT,BIOTRON LIMITED,14062357,,AU000000BIT4,Q1527U107,AUD,AU,,F,e1401945,1
# STK,BITNE,ASXCEN,BITNE,BIOTRON LTD-NEW SHARE,600399417,,AU0000248668,,AUD,AU,,F,e1401945,1
STK,BKB,ASXCEN,BKB,BLACK BEAR MINERALS LTD,832439172,,AU0000433351,Q5062U158,AUD,AU,,F,e5343854,1
STK,BKI,ASX,BKI,BKI INVESTMENT CO LTD,45440821,,AU000000BKI3,Q1R285115,AUD,AU,T,F,e1443245,1
STK,BKT,CHIXAU,BKT,BLACK ROCK MINING LTD,188951279,,AU000000BKT0,Q1590S104,AUD,AU,,F,e1438875,1
STK,BKY,CHIXAU,BKY,BERKELEY ENERGIA LTD,44188692,,AU000000BKY0,Q1482M108,AUD,AU,,F,e1404343,1
# STK,BLG,ASXCEN,BLGDA,BLUGLASS LTD,824788060,,AU0000427197,,AUD,AU,,F,e1438540,1
# STK,BLGNA,ASX,BLGNA,BLUGLASS LTD-NEW SHRS,502252714,,AU0000157034,,AUD,AU,T,F,e1438540,1
STK,BLU,ASX,BLU,BLUE ENERGY LTD,360841511,,AU0000044364,Q1625B126,AUD,AU,T,F,e1438824,1
STK,BLX,ASXCEN,BLX,BEACON LIGHTING GROUP LTD,148616167,,AU000000BLX0,Q1389V102,AUD,AU,,F,e1691804,1
STK,BLZ,CHIXAU,BLZ,BLAZE MINERALS LTD,14062377,,AU000000BLZ5,Q1608K101,AUD,AU,,F,e1442208,1
STK,BM1,ASXCEN,BM1,BALLARD MINING LTD,798081332,,AU0000400376,Q12574101,AUD,AU,,F,e6020457,1
STK,BM8,CHIXAU,BM8,BATTERY AGE MINERALS LTD,604993489,,AU0000262644,Q731A3112,AUD,AU,,F,e1439074,1
# STK,BM8.FAKE,ASX,BM8.FAKE,BATTERY AGE MINERALS LTD,604535779,,AUFAKEASXBM8,,AUD,AU,T,F,e5044397,1
# STK,BMEN,ASX,BMEN,BLACK MOUNTAIN EN-NEW SHARES,620922359,,AU0000268237,,AUD,AU,T,F,e4605390,1
STK,BMG,CHIXAU,BMG,BMG RESOURCES LTD,83002545,,AU000000BMG3,Q1528M120,AUD,AU,,F,e1439027,1
STK,BMH,CHIXAU,BMH,BAUMART HOLDINGS LTD,197259587,,AU000000BMH1,Q13744109,AUD,AU,,F,e2867094,1
STK,BML,CHIXAU,BML,BOAB METALS LTD,464949793,,AU0000131849,Q1521T106,AUD,AU,,F,e1438978,1
STK,BMM,ASX,BMM,BAYAN MINING AND MINERALS LT,502020246,,AU0000157455,Q1251N105,AUD,AU,T,F,e4393886,1
STK,BMN,ASX,BMN,BANNERMAN ENERGY LTD,44188438,,AU000000BMN9,Q1291U200,AUD,AU,T,F,e1438650,1
STK,BMO,ASXCEN,BMO,BASTION MINERALS LTD,476820369,,AU0000136046,Q1369P109,AUD,AU,,F,e4240195,1
STK,BMR,ASX,BMR,BALLYMORE RESOURCES LTD,512120924,,AU0000156796,Q1R575101,AUD,AU,T,F,e4461250,1
STK,BMT,CHIXAU,BMT,BEAMTREE HOLDINGS LTD,509685599,,AU0000170979,Q1398X107,AUD,AU,,F,e3353242,1
STK,BNL,CHIXAU,BNL,BLUE STAR HELIUM LTD,320459761,,AU0000014458,Q1626V105,AUD,AU,,F,e1438643,1
# STK,BNONA,ASX,BNONA,BIONOMICS LTD-NEW SHARES,481299886,,AU0000139131,,AUD,AU,T,F,e1442210,1
STK,BNR,CHIXAU,BNR,BULLETIN RESOURCES LTD,81931693,,AU000000BNR8,Q186B8109,AUD,AU,,F,e1619971,1
# STK,BNRNA,ASX,BNRNA,BULLETIN RESOUCES LTD-NEW SH,516646018,,AU0000169377,,AUD,AU,T,F,e1619971,1
STK,BNZ,ASX,BNZ,BENZ MINING CORP-CDI,462096638,,AU0000118796,,AUD,AU,T,F,e1659204,1
STK,BOA,CHIXAU,BOA,BOA RESOURCES LTD,115341804,,AU000000BOA2,Q1521M101,AUD,AU,,F,e1660022,1
# STK,BOAN,ASX,BOAN,BOADICEA RESOURCE-NEW SHARES,641586494,,AU0000284168,,AUD,AU,T,F,e1660022,1
STK,BOC,ASXCEN,BOC,BOUGAINVILLE COPPER LIMITED,14062397,,PG0008526520,Y09434104,AUD,AU,,F,e1445693,1
# STK,BOD,CHIXAU,BOD,BOD SCIENCE LTD,521477792,,AU0000181331,Q1R46S121,AUD,AU,,F,e3234158,1
STK,BOE,ASXCEN,BOE,BOSS ENERGY LTD,45440801,,AU000000BOE4,Q1705F161,AUD,AU,,F,e1443241,1
STK,BOL,ASXCEN,BOL,BOOM LOGISTICS LTD,38251668,,AU000000BOL9,Q6154T133,AUD,AU,,F,e1404366,1
STK,BOQ,ASX,BOQ,BANK OF QUEENSLAND LTD,11470910,,AU000000BOQ8,Q12764116,AUD,AU,T,F,e1442212,1
# STK,BOQPD,ASX,BOQPD,BANK OF QUEENSLAND CONVERTIBLE PREFERENCE SHARE,119937828,,AU0000BOQPD8,,AUD,AU,T,F,e1663973,1
STK,BOQPF,CHIXAU,BOQPF,BANK OF QUEENSLAND,458355817,,AU0000120214,,AUD,AU,,F,e4104278,1
STK,BOQPG,CHIXAU,BOQPG,BANK OF QUEENSLAND LTD,616093096,,AU0000247926,,AUD,AU,,F,e1442212,1
STK,BOT,CHIXAU,BOT,BOTANIX PHARMACEUTICALS LTD,239596188,,AU000000BOT2,Q1698B128,AUD,AU,,F,e1438652,1
STK,BP8,ASX,BP8,BPH GLOBAL LTD,636675562,,AU0000284366,Q8710Q108,AUD,AU,T,F,e1418525,1
STK,BPG,ASXCEN,BPG,BLACK PEARL GROUP LTD,833505228,,NZBPGE0004S2,,AUD,AU,,F,e6146414,1
STK,BPH,ASX,BPH,BPH ENERGY LTD,44188483,,AU000000BPH4,Q17364102,AUD,AU,T,F,e1438660,1
STK,BPM,ASX,BPM,BPM MINERALS LTD,462892009,,AU0000119810,Q17368103,AUD,AU,T,F,e4141769,1
STK,BPP,CHIXAU,BPP,BABYLON PUMP & POWER LTD,299612165,,AU000000BPP7,Q1380Y105,AUD,AU,,F,e1442459,1
STK,BPT,CHIXAU,BPT,BEACH ENERGY LTD,14062281,,AU000000BPT9,Q13921103,AUD,AU,,F,e1442215,1
STK,BRE,CHIXAU,BRE,BRAZILIAN RARE EARTHS LTD,673632463,,AU0000305815,Q17549108,AUD,AU,,F,e5453514,1
STK,BRG,ASX,BRG,BREVILLE GROUP LTD,56238411,,AU000000BRG2,Q1758G108,AUD,AU,T,F,e1442440,1
STK,BRI,ASX,BRI,BIG RIVER INDUSTRIES LTD,274696595,,AU000000BRI8,Q1498W124,AUD,AU,T,F,e3251586,1
STK,BRK,ASX,BRK,BROOKSIDE ENERGY LTD,198013455,,AU000000BRK4,Q1842H161,AUD,AU,T,F,e1439194,1
STK,BRL,ASXCEN,BRL,BATHURST RESOURCES LTD,129297755,,NZBRLE0001S4,Q1343Y119,AUD,AU,,F,e1447486,1
STK,BRN,CHIXAU,BRN,BRAINCHIP HOLDINGS LTD,206012554,,AU000000BRN8,Q1737A107,AUD,AU,,F,e1637491,1
STK,BRU,CHIXAU,BRU,BURU ENERGY LTD,53610904,,AU000000BRU3,Q1921N105,AUD,AU,,F,e1452811,1
# STK,BRUN,ASXCEN,BRUN,BURU ENERGY LTD-NEW SHARES,566256010,,AU0000220576,,AUD,AU,,F,e1452811,1
STK,BRX,ASXCEN,BRX,BELARAROX LTD,541183086,,AU0000185852,Q1407B104,AUD,AU,,F,e4649699,1
STK,BSA,CHIXAU,BSA,BSA LTD,44188504,,AU000000BSA3,Q1798M107,AUD,AU,,F,e1438666,1
STK,BSL,ASX,BSL,BLUESCOPE STEEL LTD,15192570,,AU000000BSL0,Q1415L177,AUD,AU,T,F,e1442219,1
STK,BSN,ASXCEN,BSN,BASIN ENERGY LTD,589306363,,AU0000238461,Q13541109,AUD,AU,,F,e4951190,1
STK,BSX,ASX,BSX,BLACKSTONE MINERALS LTD,263021104,,AU000000BSX5,Q158AF103,AUD,AU,T,F,e3242932,1
STK,BTC,ASX,BTC,BTC HEALTH LTD,14062352,,AU000000BTC7,Q1526L116,AUD,AU,T,F,e1442223,1
STK,BTE,ASX,BTE,BOTALA ENERGY LTD,570892744,,AU0000224552,Q1698D108,AUD,AU,T,F,e4841535,1
STK,BTI,ASX,BTI,BAILADOR TECHNOLOGY INVESTME,174251280,,AU000000BTI4,Q1245J103,AUD,AU,T,F,e2683887,1
STK,BTL,CHIXAU,BTL,BEETALOO ENERGY AUSTRALIA LT,792308810,,AU0000401770,Q3474S200,AUD,AU,,F,e1442460,1
STK,BTM,CHIXAU,BTM,BREAKTHROUGH MINERALS LTD,748611740,,AU0000374274,Q4964A154,AUD,AU,,F,e1441857,1
STK,BTN,ASX,BTN,BUTN LTD,500760865,,AU0000156317,Q1R21M107,AUD,AU,T,F,e4381702,1
STK,BTR,ASX,BTR,BRIGHTSTAR RESOURCES LTD,460089982,,AU0000126633,Q1796A212,AUD,AU,T,F,e1438536,1
# STK,BTRNB,ASXCEN,BTRNB,BRIGHTSTAR RESOURCES-EX AUN,833505211,,AU0000433526,Q1796A246,AUD,AU,,F,e1438536,1
STK,BUB,ASX,BUB,BUBS AUSTRALIA LTD,260189435,,AU000000BUB7,Q186BF103,AUD,AU,T,F,e1438894,1
# STK,BUDNA,ASX,BUDNA,BUDDY TECHNOLOGIES LTD-NEW S,512175459,,AU0000164469,,AUD,AU,T,F,e1439272,1
STK,BUR,CHIXAU,BUR,BURLEY MINERALS LTD,500998584,,AU0000155699,Q18985103,AUD,AU,,F,e4384732,1
STK,BUS,ASX,BUS,BUBALUS RESOURCES LTD,590810405,,AU0000238479,Q186BH109,AUD,AU,T,F,e4963340,1
STK,BUX,ASXCEN,BUX,BUXTON RESOURCES LTD,46914181,,AU000000BUX1,Q1921L109,AUD,AU,,F,e1445581,1
STK,BUY,ASXCEN,BUY,BOUNTY OIL & GAS NL,44188523,,AU000000BUY9,Q1714E106,AUD,AU,,F,e1438670,1
STK,BVR,ASXCEN,BVR,BELLAVISTA RESOURCES LTD,564010073,,AU0000216913,Q1415U102,AUD,AU,,F,e4795162,1
STK,BVS,ASX,BVS,BRAVURA SOLUTIONS LTD,255582321,,AU000000BVS9,Q17548167,AUD,AU,T,F,e1438671,1
STK,BWF,ASX,BWF,BLACKWALL LTD,96112036,,AU000000BWF4,Q158AA104,AUD,AU,T,F,e1636872,1
STK,BWN,CHIXAU,BWN,BHAGWAN MARINE LTD,718963166,,AU0000340663,Q14885109,AUD,AU,,F,e5686919,1
STK,BWP,CHIXAU,BWP,BWP PROPERTY GROUP LTD,4242291,,AU000000BWP3,Q1921Q132,AUD,AU,,F,e6037880,1
STK,BXB,CHIXAU,BXB,BRAMBLES LTD,41881274,,AU000000BXB1,Q6634U106,AUD,AU,,F,e1444524,1
STK,BXN,ASX,BXN,BIOXYNE LTD,105426355,,AU000000BXN6,Q77474122,AUD,AU,T,F,e1439082,1
